fid,id,StopCode,location,stop_id,stop_name,stop_code,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,CenDeg,CatCenDeg,Clossnes,CatClossnes
"7647","1000000000007646","57872","(591500.923012546, 5036401.2394145345)","57872",Blue Haven / Jourdain,"57872",,"45.475141","-73.829329",,http://m.stm.info/fr/horaires/arrets/57872/bus,"0",,,"1",,,0.000231481481,"1",1.810598349209,"4"
"7648","1000000000007647","57863","(591365.3819262619, 5036711.623931114)","57863",Blue Haven / Viking,"57863",,"45.477952","-73.831005",,http://m.stm.info/fr/horaires/arrets/57863/bus,"0",,,"1",,,0.000231481481,"1",1.778211798248,"3"
"7649","1000000000007648","57861","(591287.323069764, 5036891.947389783)","57861",Blue Haven / Lake,"57861",,"45.479585","-73.831970",,http://m.stm.info/fr/horaires/arrets/57861/bus,"0",,,"1",,,0.000231481481,"1",1.74696349718,"3"
"7650","1000000000007649","57866","(591418.0389363602, 5037014.525206393)","57866",Lake / Hemingway,"57866",,"45.480671","-73.830275",,http://m.stm.info/fr/horaires/arrets/57866/bus,"0",,,"1",,,0.000231481481,"1",1.716794475307,"3"
"7651","1000000000007650","57859","(591261.8815818039, 5037249.383477359)","57859",Hemingway / Greenfield,"57859",,"45.482805","-73.832229",,http://m.stm.info/fr/horaires/arrets/57859/bus,"0",,,"1",,,0.000231481481,"1",1.687649766333,"3"
"7652","1000000000007651","57857","(591157.0218667707, 5037548.106064043)","57857",Baffin / Roger-Pilon,"57857",,"45.485507","-73.833515",,http://m.stm.info/fr/horaires/arrets/57857/bus,"0",,,"1",,,0.000231481481,"1",1.659478074138,"3"
"7653","1000000000007652","57865","(591398.7277423103, 5037739.6352247475)","57865",Roger-Pilon / Tecumseh,"57865",,"45.487199","-73.830387",,http://m.stm.info/fr/horaires/arrets/57865/bus,"0",,,"1",,,0.000231481481,"1",1.632231471482,"3"
"7654","1000000000007653","57873","(591614.0750538011, 5037899.34242592)","57873",Roger-Pilon / Fredmir,"57873",,"45.488608","-73.827602",,http://m.stm.info/fr/horaires/arrets/57873/bus,"0",,,"1",,,0.000231481481,"1",1.605865127907,"3"
"7655","1000000000007654","57881","(591930.9325421168, 5038123.437296321)","57881",Roger-Pilon / Manuel,"57881",,"45.490583","-73.823506",,http://m.stm.info/fr/horaires/arrets/57881/bus,"0",,,"1",,,0.000231481481,"1",1.58033706359,"3"
"7656","1000000000007655","57889","(592234.8285913949, 5038249.461193117)","57889",Roger-Pilon / Westpark,"57889",,"45.491677","-73.819594",,http://m.stm.info/fr/horaires/arrets/57889/bus,"0",,,"1",,,0.000231481481,"1",1.555607926314,"3"
"7657","1000000000007656","57884","(592098.5118869633, 5038703.16484464)","57884",Westpark / Wilson,"57884",,"45.495778","-73.821253",,http://m.stm.info/fr/horaires/arrets/57884/bus,"0",,,"1",,,0.000231481481,"1",1.531640789048,"3"
"7658","1000000000007657","57877","(591830.5820234403, 5038999.263991247)","57877",Westpark / Anselme-Lavigne,"57877",,"45.498478","-73.824626",,http://m.stm.info/fr/horaires/arrets/57877/bus,"0",,,"1",,,0.000231481481,"1",1.508400965959,"3"
"7659","1000000000007658","57883","(591994.3510897225, 5039176.788663009)","57883",Anselme-Lavigne / Oslo,"57883",,"45.500054","-73.822497",,http://m.stm.info/fr/horaires/arrets/57883/bus,"0",,,"1",,,0.000347222222,"2",1.661305333805,"3"
"7660","1000000000007659","57887","(592222.3651238411, 5039278.36628293)","57887",Anselme-Lavigne / Greenview,"57887",,"45.500938","-73.819560",,http://m.stm.info/fr/horaires/arrets/57887/bus,"0",,,"1",,,0.000231481481,"1",1.633961269229,"3"
"7661","1000000000007660","57895","(592488.4161410448, 5039423.072263073)","57895",Anselme-Lavigne / des Sources,"57895",,"45.502205","-73.816128",,http://m.stm.info/fr/horaires/arrets/57895/bus,"0",,,"1",,,0.000231481481,"1",1.607502761912,"3"
"7662","1000000000007661","57898","(592719.5548104532, 5039137.568982494)","57898",des Sources / Belcourt,"57898",,"45.499605","-73.813224",,http://m.stm.info/fr/horaires/arrets/57898/bus,"0",,,"1",,,0.000462962963,"3",1.682702233694,"3"
"7663","1000000000007662","58002","(592889.4307362686, 5039022.070775182)","58002",14e Rue / 19e Avenue,"58002",,"45.498543","-73.811072",,http://m.stm.info/fr/horaires/arrets/58002/bus,"0",,,"1",,,0.000231481481,"1",1.654596893061,"3"
"7664","1000000000007663","58005","(593035.5315228207, 5039124.355212298)","58005",14e Rue / 18e Avenue,"58005",,"45.499444","-73.809183",,http://m.stm.info/fr/horaires/arrets/58005/bus,"0",,,"1",,,0.000231481481,"1",1.627414987868,"3"
"7665","1000000000007664","58009","(593196.0154696126, 5039236.524353376)","58009",14e Rue / 15e Avenue,"58009",,"45.500432","-73.807108",,http://m.stm.info/fr/horaires/arrets/58009/bus,"0",,,"1",,,0.000231481481,"1",1.601111742783,"3"
"7666","1000000000007665","58025","(593498.7745073175, 5039449.380878794)","58025",14e Rue / 13e Avenue,"58025",,"45.502307","-73.803193",,http://m.stm.info/fr/horaires/arrets/58025/bus,"0",,,"1",,,0.000231481481,"1",1.575645231173,"3"
"7667","1000000000007666","58011","(593641.8755427604, 5039604.75145998)","58011",11e Avenue / 14e Rue,"58011",,"45.503686","-73.801332",,http://m.stm.info/fr/horaires/arrets/58011/bus,"0",,,"1",,,0.000231481481,"1",1.550976152102,"3"
"7668","1000000000007667","57998","(593536.5725359763, 5039754.861533743)","57998",11e Avenue / 11e Rue,"57998",,"45.505051","-73.802651",,http://m.stm.info/fr/horaires/arrets/57998/bus,"0",,,"1",,,0.000231481481,"1",1.527067627952,"3"
"7669","1000000000007668","58027","(593438.6151643569, 5039894.74836783)","58027",11e Avenue / 9e Rue,"58027",,"45.506323","-73.803878",,http://m.stm.info/fr/horaires/arrets/58027/bus,"0",,,"1",,,0.000231481481,"1",1.503885020481,"3"
"7670","1000000000007669","58022","(593266.5491679556, 5040168.880309843)","58022",Centre-Commercial / 4e Avenue,"58022",,"45.508813","-73.806028",,http://m.stm.info/fr/horaires/arrets/58022/bus,"0",,,"1",,,0.000231481481,"1",1.481395763383,"2"
"7671","1000000000007670","58031","(592788.1412925684, 5040285.685887355)","58031",Gare Roxboro-Pierrefonds,"58031",,"45.509928","-73.812129",,http://m.stm.info/fr/horaires/arrets/58031/bus,"0",,,"1",,,0.000231481481,"1",1.533369751107,"3"
"7672","1000000000007671","58023","(593228.0389791734, 5040220.868301256)","58023",Centre-Commercial / 4e Avenue,"58023",,"45.509286","-73.806511",,http://m.stm.info/fr/horaires/arrets/58023/bus,"0",,,"1",,,0.000231481481,"1",1.841340963938,"4"
