StopCode,StopCode,location,stop_id,stop_name,stop_code,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,HarmCen,CatHarmCen,Clossnes,CatClossnes,BetCen
1.941,1.941,"(434495.50408385193, 4588660.312829317)",1.941,Santa Rosa,941,,41.44685,2.215809,,,0,P.6660941,,1,,,4.95,3,2.393196202532,4,225.751834233653
1.942,1.942,"(434724.07401050307, 4589216.274946978)",1.942,Fondo,942,,41.451876,2.218485,,,0,P.6660140,,1,,,4.733333333333,3,2.127285513361,4,193.501572200274
1.943,1.943,"(434200.1471664428, 4589545.340106381)",1.943,Església Major,943,,41.454797,2.212177,,,0,P.6660943,,1,,,4.459523809524,3,1.823387582881,3,145.126179150206
1.944,1.944,"(433641.2476328581, 4590062.959671763)",1.944,Singuerlín,944,,41.459413,2.205429,,,0,P.6660944,,1,,,4.027380952381,2,1.53164556962,2,80.625655083448
1.945,1.945,"(433065.50426766986, 4589763.271997185)",1.945,Can Zam,945,,41.456666,2.198569,,,0,P.6660945,,1,,,3.096825396825,1,1.276371308017,1,0.0
1.901,1.901,"(422223.38450388855, 4571177.3567523165)",1.901,Aeroport T1,901,,41.288295,2.071152,,,0,P.6660901,,1,,,3.612413974914,2,1.305605786618,1,0.0
1.903,1.903,"(422405.99569801113, 4572899.47568246)",1.903,Aeroport T2,903,,41.303823,2.073113,,,0,P.6660903,,1,,,4.569394494394,3,1.455293074256,2,145.126179150206
1.904,1.904,"(422444.7383962503, 4573720.905968458)",1.904,Mas Blau,904,,41.311225,2.073471,,,0,P.6660904,,1,,,5.025804750805,3,1.620432713888,2,274.127227283722
1.905,1.905,"(423661.265356444, 4574307.9131892845)",1.905,Parc Nou,905,,41.316628,2.087929,,,0,P.6660905,,1,,,5.315487290487,4,1.799063091797,3,387.003144400548
1.906,1.906,"(424130.97715145577, 4574927.199733555)",1.906,Cèntric,906,,41.32225,2.093463,,,0,P.6660906,,1,,,5.522655122655,4,1.986791414419,3,483.753930500685
1.907,1.907,"(423846.3886999238, 4576011.942500472)",1.907,El Prat Estació,907,,41.331993,2.089927,,,0,P.6660907,,1,,,5.682178932179,4,2.176009644364,4,564.379585584133
1.909,1.909,"(424943.14017424674, 4575681.4206767585)",1.909,Les Moreres,909,,41.329119,2.103073,,,0,P.6660909,,1,,,5.813492063492,4,2.355474357301,4,628.880109650891
1.910,1.910,"(425632.71743973217, 4576159.077919558)",1.910,Mercabarna,910,,41.333485,2.111254,,,0,P.6660910,,1,,,5.931349206349,5,2.510780358882,5,677.255502700959
